Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Borough
21595153,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10032,WEST 158 STREET,NEW YORK,Closed,MANHATTAN
21602844,10-07-2011 0:00,10-11-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10036,WEST 46 STREET,NEW YORK,Closed,MANHATTAN
21602849,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10031,EDGECOMB AVENUE,NEW YORK,Closed,MANHATTAN
21602884,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - House of Worship,House of Worship,10025,WEST 96 STREET,NEW YORK,Closed,MANHATTAN
21602903,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10036,WEST 43 STREET,NEW YORK,Closed,MANHATTAN
21602909,10-07-2011 0:00,10/14/2011 12:00 AM,Department of Health and Mental Hygiene,Indoor Air Quality,3+ Family Apartment Building,10012,BROADWAY,NEW YORK,Closed,MANHATTAN
21603512,10-07-2011 0:00,10-08-2011 0:00,Manhattan 04,Sanitation Condition,Street,10019,WEST 57 STREET,NEW YORK,Closed,MANHATTAN
21596002,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,CONSTRUCTION,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21595501,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10017,EAST 47 STREET,NEW YORK,Closed,MANHATTAN
21594535,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10006,BROADWAY,NEW YORK,Closed,MANHATTAN
21594547,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10024,WEST 88 STREET,NEW YORK,Closed,MANHATTAN
21594549,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10032,WEST 169 STREET,NEW YORK,Closed,MANHATTAN
21605137,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10031,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21605274,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,BROADWAY,NEW YORK,Closed,MANHATTAN
21605650,10-07-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10029,3 AVENUE,NEW YORK,Closed,MANHATTAN
21605772,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10022,LEXINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21605723,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10009,EAST 13 STREET,NEW YORK,Closed,MANHATTAN
21605840,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10003,BROADWAY,NEW YORK,Closed,MANHATTAN
21605848,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10029,EAST 116 STREET,NEW YORK,Closed,MANHATTAN
21605335,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21605341,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10031,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21605342,10-07-2011 0:00,10-09-2011 0:00,Department of Environmental Protection,Sewer,,10012,WEST BROADWAY,NEW YORK,Closed,MANHATTAN
21605472,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10019,CENTRAL PARK SOUTH,NEW YORK,Closed,MANHATTAN
21605901,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10023,WEST 72 STREET,NEW YORK,Closed,MANHATTAN
21605549,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Street Condition,,10023,BROADWAY,NEW YORK,Closed,MANHATTAN
21605559,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10034,ACADEMY STREET,NEW YORK,Closed,MANHATTAN
21606258,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10013,VARICK STREET,NEW YORK,Closed,MANHATTAN
21606260,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10009,AVENUE A,NEW YORK,Closed,MANHATTAN
21606160,10-07-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Noise,,10017,EAST 44 STREET,NEW YORK,Closed,MANHATTAN
21606163,10-07-2011 0:00,10-08-2011 0:00,Department of Environmental Protection,Sewer,,10016,MADISON AVENUE,NEW YORK,Closed,MANHATTAN
21600013,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10010,1 AVENUE,NEW YORK,Closed,MANHATTAN
21599812,10-06-2011 0:00,10-08-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10010,3 AVENUE,NEW YORK,Closed,MANHATTAN
21599990,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10011,WEST 23 STREET,NEW YORK,Closed,MANHATTAN
21599992,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,ST NICHLAS AVENUE,NEW YORK,Closed,MANHATTAN
21600411,10-07-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10040,NAGLE AVENUE,NEW YORK,Closed,MANHATTAN
21598680,10-06-2011 0:00,10-06-2011 0:00,Department of Transportation,Street Condition,Street,10002,CANAL STREET,NEW YORK,Closed,MANHATTAN
21598558,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10032,FORT WASHINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21598572,10-06-2011 0:00,10-06-2011 0:00,Department of Transportation,Street Condition,Street,10021,2 AVENUE,NEW YORK,Closed,MANHATTAN
21598469,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,1 AVENUE,NEW YORK,Closed,MANHATTAN
21598639,10-06-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10002,ORCHARD STREET,NEW YORK,Closed,MANHATTAN
21598484,10-06-2011 0:00,10-07-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10003,EAST 14 STREET,NEW YORK,Closed,MANHATTAN
21598224,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,FIRST AVENUE,NEW YORK,Closed,MANHATTAN
21598327,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10034,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21597972,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Homeless Encampment,Residential Building/House,10035,EAST 125 STREET,NEW YORK,Closed,MANHATTAN
21597900,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10031,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21597902,10-06-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10037,5 AVENUE,NEW YORK,Closed,MANHATTAN
21598024,10-06-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10014,7 AVENUE SOUTH,NEW YORK,Closed,MANHATTAN
21598304,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,AUDUBON AVENUE,NEW YORK,Closed,MANHATTAN
21597037,10-06-2011 0:00,10/14/2011 12:00 AM,Department of Health and Mental Hygiene,Indoor Air Quality,3+ Family Apartment Building,10024,WEST 80 STREET,NEW YORK,Closed,MANHATTAN
21597304,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,AUDUBON AVENUE,NEW YORK,Closed,MANHATTAN
21597307,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10025,WEST 109 STREET,NEW YORK,Closed,MANHATTAN
21597311,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10028,2 AVENUE,NEW YORK,Closed,MANHATTAN
21597313,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,WEST 183 STREET,NEW YORK,Closed,MANHATTAN
21597376,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10011,WEST 23 STREET,NEW YORK,Closed,MANHATTAN
21597576,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10002,ALLEN STREET,NEW YORK,Closed,MANHATTAN
21597579,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10024,AMSTERDAM AVENUE,NEW YORK,Closed,MANHATTAN
21597476,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10463,ADRIAN AVENUE,NEW YORK,Closed,MANHATTAN
21596661,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10025,WEST 109 STREET,NEW YORK,Closed,MANHATTAN
21596663,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10027,FREDERICK DOUGLASS BOULEVARD,NEW YORK,Closed,MANHATTAN
21596875,10-06-2011 0:00,10-07-2011 0:00,Department of Environmental Protection,Noise,,10036,WEST 47 STREET,NEW YORK,Closed,MANHATTAN
21596629,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21598965,10-06-2011 0:00,10/13/2011 12:00 AM,Department of Buildings,Plumbing,,10034,WEST 212 STREET,NEW YORK,Closed,MANHATTAN
21599155,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10002,EAST BROADWAY,NEW YORK,Closed,MANHATTAN
21599349,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10012,MACDOUGAL STREET,NEW YORK,Closed,MANHATTAN
21595605,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10128,EAST 89 STREET,NEW YORK,Closed,MANHATTAN
21595607,10-06-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10002,ORCHARD STREET,NEW YORK,Closed,MANHATTAN
21595611,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,BROADWAY,NEW YORK,Closed,MANHATTAN
21595539,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10009,AVENUE A,NEW YORK,Closed,MANHATTAN
21594561,10-06-2011 0:00,10-07-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10013,GREENWICH STREET,NEW YORK,Closed,MANHATTAN
21594584,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10006,GREENWICH STREET,NEW YORK,Closed,MANHATTAN
21601790,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10031,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21602852,10-07-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10014,KING STREET,NEW YORK,Closed,MANHATTAN
21603179,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10010,EAST 22 STREET,NEW YORK,Closed,MANHATTAN
21603183,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10009,EAST 13 STREET,NEW YORK,Closed,MANHATTAN
21602863,10-08-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10128,2 AVENUE,NEW YORK,Closed,MANHATTAN
21595580,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10028,2 AVENUE,NEW YORK,Closed,MANHATTAN
21595582,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10128,1 AVENUE,NEW YORK,Closed,MANHATTAN
21602875,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10005,WALL STREET,NEW YORK,Closed,MANHATTAN
21596119,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21603646,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10014,WEST 12 STREET,NEW YORK,Closed,MANHATTAN
21603954,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Transportation,Sidewalk Condition,Sidewalk,10030,WEST 135 STREET,NEW YORK,Closed,MANHATTAN
21603956,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10022,MADISON AVENUE,NEW YORK,Closed,MANHATTAN
21603336,10-07-2011 0:00,10-07-2011 0:00,Department of Environmental Protection,Sewer,,10027,WEST 125 STREET,NEW YORK,Closed,MANHATTAN
21603358,10-07-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10013,WEST STREET,NEW YORK,Closed,MANHATTAN
21603361,10-07-2011 0:00,10-08-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10030,WEST 142 STREET,NEW YORK,Closed,MANHATTAN
21603465,10-07-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Lead,,10024,WEST 90 STREET,NEW YORK,Closed,MANHATTAN
21603547,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,EDGECOMBE AVENUE,NEW YORK,Closed,MANHATTAN
21603548,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,WEST 151 STREET,NEW YORK,Closed,MANHATTAN
21596159,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21603813,10-07-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10034,BROADWAY,NEW YORK,Closed,MANHATTAN
21604077,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10034,ISHAM STREET,NEW YORK,Closed,MANHATTAN
21604388,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10034,VERMILYEA AVENUE,NEW YORK,Closed,MANHATTAN
21604391,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10011,7 AVENUE,NEW YORK,Closed,MANHATTAN
21604115,10-07-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10036,WEST 47 STREET,NEW YORK,Closed,MANHATTAN
21605731,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10017,2 AVENUE,NEW YORK,Closed,MANHATTAN
21605735,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10029,EAST 105 STREET,NEW YORK,Closed,MANHATTAN
21606169,10-07-2011 0:00,10-11-2011 0:00,Department of Buildings,BEST/Site Safety,,10006,RECTOR STREET,NEW YORK,Assigned,MANHATTAN
21606170,10-07-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10018,WEST 39 STREET,NEW YORK,Closed,MANHATTAN
21606171,10-07-2011 0:00,10-07-2011 0:00,Department of Buildings,General Construction/Plumbing,,10012,SULLIVAN STREET,NEW YORK,Closed,MANHATTAN
21606173,10-07-2011 0:00,10-10-2011 0:00,Department of Buildings,General Construction/Plumbing,,10032,RIVERSIDE DRIVE WEST,NEW YORK,Closed,MANHATTAN
21606088,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,WEST 182 STREET,NEW YORK,Closed,MANHATTAN
21604973,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10013,VARICK STREET,NEW YORK,Closed,MANHATTAN
21605108,10-07-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Light Condition,,10013,GRAND STREET,NEW YORK,Closed,MANHATTAN
21605013,10-07-2011 0:00,10/14/2011 12:00 AM,Department of Transportation,Street Condition,Street,10016,EAST 36 STREET,NEW YORK,Closed,MANHATTAN
21605019,10-08-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10014,WASHINGTON STREET,NEW YORK,Closed,MANHATTAN
21604794,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10011,WEST 14 STREET,NEW YORK,Closed,MANHATTAN
21605044,10-07-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10040,WEST 190 STREET,NEW YORK,Closed,MANHATTAN
21605056,10-08-2011 0:00,10-08-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10014,CHRISTOPHER STREET,NEW YORK,Closed,MANHATTAN
21604613,10-07-2011 0:00,10-11-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10003,COOPER SQUARE,NEW YORK,Closed,MANHATTAN
21604666,10-08-2011 0:00,10-08-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10016,EAST 30 STREET,NEW YORK,Closed,MANHATTAN
21604445,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10034,ACADEMY STREET,NEW YORK,Closed,MANHATTAN
21604446,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10034,ACADEMY STREET,NEW YORK,Closed,MANHATTAN
21604727,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10022,EAST 55 STREET,NEW YORK,Closed,MANHATTAN
21605079,10-07-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10019,WEST 49 STREET,NEW YORK,Closed,MANHATTAN
21605081,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10003,EAST 6 STREET,NEW YORK,Closed,MANHATTAN
21605083,10-07-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10128,EAST 88 STREET,NEW YORK,Closed,MANHATTAN
21596974,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10032,WEST 158 STREET,NEW YORK,Closed,MANHATTAN
21601493,10-07-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Lead,,10003,2 AVENUE,NEW YORK,Closed,MANHATTAN
21593976,10-06-2011 0:00,10-06-2011 0:00,BCC - Manhattan,Derelict Vehicles,Street,10013,6 AVENUE,NEW YORK,Pending,MANHATTAN
21601619,10-06-2011 0:00,10-07-2011 0:00,Department of Buildings,General Construction/Plumbing,,10019,WEST 57 STREET,NEW YORK,Assigned,MANHATTAN
21595135,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,MANHATTAN
21595140,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10025,WEST 109 STREET,NEW YORK,Closed,MANHATTAN
21595157,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10037,WEST 142 STREET,NEW YORK,Closed,MANHATTAN
21594609,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10032,WEST 172 STREET,NEW YORK,Closed,MANHATTAN
21594104,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10027,FREDERICK DOUGLASS BOULEVARD,NEW YORK,Closed,MANHATTAN
21594212,10-06-2011 0:00,10-07-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10018,EIGHTH AVENUE,NEW YORK,Closed,MANHATTAN
21594213,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10011,AVENUE OF THE AMERICAS,NEW YORK,Closed,MANHATTAN
21602176,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10026,FREDERICK DOUGLASS BOULEVARD,NEW YORK,Closed,MANHATTAN
21602181,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10029,EAST 115 STREET,NEW YORK,Closed,MANHATTAN
21602186,10-07-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10032,WEST 162 STREET,NEW YORK,Closed,MANHATTAN
21601873,10-07-2011 0:00,10/14/2011 12:00 AM,Department of Transportation,Sidewalk Condition,Sidewalk,10016,LEXINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21601875,10-07-2011 0:00,10/14/2011 12:00 AM,Department of Transportation,Sidewalk Condition,Sidewalk,10014,WAVERLY PLACE,NEW YORK,Closed,MANHATTAN
21602487,10-07-2011 0:00,10-07-2011 0:00,Department of Environmental Protection,Water System,,10040,FT WASHINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21594971,10-06-2011 0:00,10-08-2011 0:00,A - Manhattan,Dirty Conditions,Lot,10025,WEST 104 STREET,NEW YORK,Closed,MANHATTAN
21602490,10-07-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Noise,,10028,EAST 83 STREET,NEW YORK,Closed,MANHATTAN
21602610,10-07-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10032,WEST 157 STREET,NEW YORK,Closed,MANHATTAN
21602401,10-07-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Lead,,10029,5 AVENUE,NEW YORK,Closed,MANHATTAN
21603125,10-07-2011 0:00,10-07-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10025,WEST 112 STREET,NEW YORK,Closed,MANHATTAN
21603128,10-07-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10022,EAST 50 STREET,NEW YORK,Closed,MANHATTAN
21603135,10-07-2011 0:00,10-11-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10016,EAST 32 STREET,NEW YORK,Closed,MANHATTAN
